id,name,supertype,competitive_score,score_category
swsh45sv-SV011,Eldegoss,Pokémon,0.2656279504299164,C-Tier
swsh45sv-SV012,Applin,Pokémon,0.13022442162036896,D-Tier
swsh45sv-SV013,Flapple,Pokémon,0.2656279504299164,C-Tier
swsh45sv-SV014,Appletun,Pokémon,0.29885751008987427,C-Tier
swsh45sv-SV015,Scorbunny,Pokémon,0.2002834528684616,C-Tier
swsh45sv-SV016,Raboot,Pokémon,0.2988719046115875,C-Tier
swsh45sv-SV017,Cinderace,Pokémon,0.2986167371273041,C-Tier
swsh45sv-SV018,Sizzlipede,Pokémon,0.2333805412054062,C-Tier
swsh45sv-SV019,Centiskorch,Pokémon,0.2987793982028961,C-Tier
swsh45sv-SV020,Galarian Mr. Mime,Pokémon,0.2654031813144684,C-Tier
swsh45sv-SV021,Galarian Mr. Rime,Pokémon,0.29884153604507446,C-Tier
swsh45sv-SV022,Suicune,Pokémon,0.2988584339618683,C-Tier
swsh45sv-SV023,Galarian Darumaka,Pokémon,0.2654031813144684,C-Tier
swsh45sv-SV024,Galarian Darmanitan,Pokémon,0.2987765073776245,C-Tier
swsh45sv-SV025,Sobble,Pokémon,0.1987265944480896,D-Tier
swsh45sv-SV026,Drizzile,Pokémon,0.2987716794013977,C-Tier
swsh45sv-SV027,Inteleon,Pokémon,0.2987341284751892,C-Tier
swsh45sv-SV028,Chewtle,Pokémon,0.2654031813144684,C-Tier
swsh45sv-SV029,Drednaw,Pokémon,0.29880860447883606,C-Tier
swsh45sv-SV030,Cramorant,Pokémon,0.29889151453971863,C-Tier
swsh45sv-SV031,Arrokuda,Pokémon,0.1987265944480896,D-Tier
swsh45sv-SV032,Barraskewda,Pokémon,0.29884153604507446,C-Tier
swsh45sv-SV033,Snom,Pokémon,0.16480423510074615,D-Tier
swsh45sv-SV034,Frosmoth,Pokémon,0.2987716794013977,C-Tier
swsh45sv-SV035,Eiscue,Pokémon,0.2988584339618683,C-Tier
swsh45sv-SV036,Dracovish,Pokémon,0.29874807596206665,C-Tier
swsh45sv-SV037,Arctovish,Pokémon,0.29874807596206665,C-Tier
swsh45sv-SV038,Rotom,Pokémon,0.2653140723705292,C-Tier
swsh45sv-SV039,Yamper,Pokémon,0.2346249520778656,C-Tier
swsh45sv-SV040,Boltund,Pokémon,0.29882487654685974,C-Tier
swsh45sv-SV041,Toxel,Pokémon,0.2346249520778656,C-Tier
swsh45sv-SV042,Toxtricity,Pokémon,0.2988564968109131,C-Tier
swsh45sv-SV043,Pincurchin,Pokémon,0.2653140723705292,C-Tier
swsh45sv-SV044,Morpeko,Pokémon,0.2653140723705292,C-Tier
swsh45sv-SV045,Dracozolt,Pokémon,0.2987312972545624,C-Tier
swsh45sv-SV046,Arctozolt,Pokémon,0.29882487654685974,C-Tier
swsh45sv-SV047,Galarian Ponyta,Pokémon,0.23295491933822632,C-Tier
swsh45sv-SV048,Galarian Rapidash,Pokémon,0.29891371726989746,C-Tier
swsh45sv-SV049,Galarian Corsola,Pokémon,0.2653477191925049,C-Tier
swsh45sv-SV050,Galarian Cursola,Pokémon,0.29891371726989746,C-Tier
swsh45sv-SV051,Dedenne,Pokémon,0.23295491933822632,C-Tier
swsh45sv-SV052,Sinistea,Pokémon,0.09845941513776779,D-Tier
swsh45sv-SV053,Polteageist,Pokémon,0.19987624883651733,D-Tier
swsh45sv-SV054,Hatenna,Pokémon,0.1980745643377304,D-Tier
swsh45sv-SV055,Hattrem,Pokémon,0.2654617428779602,C-Tier
swsh45sv-SV056,Hatterene,Pokémon,0.2987513244152069,C-Tier
swsh45sv-SV057,Milcery,Pokémon,0.16680438816547394,D-Tier
swsh45sv-SV058,Alcremie,Pokémon,0.2988798916339874,C-Tier
swsh45sv-SV059,Indeedee,Pokémon,0.2989126145839691,C-Tier
swsh45sv-SV060,Dreepy,Pokémon,0.1980745643377304,D-Tier
swsh45sv-SV061,Drakloak,Pokémon,0.29882341623306274,C-Tier
swsh45sv-SV062,Dragapult,Pokémon,0.2987513244152069,C-Tier
swsh45sv-SV063,Galarian Farfetch'd,Pokémon,0.2654728293418884,C-Tier
swsh45sv-SV064,Galarian Sirfetch'd,Pokémon,0.29876643419265747,C-Tier
swsh45sv-SV065,Galarian Yamask,Pokémon,0.23391856253147125,C-Tier
swsh45sv-SV066,Galarian Runerigus,Pokémon,0.29889780282974243,C-Tier
swsh45sv-SV067,Rolycoly,Pokémon,0.23391856253147125,C-Tier
swsh45sv-SV068,Carkol,Pokémon,0.29889780282974243,C-Tier
swsh45sv-SV069,Coalossal,Pokémon,0.29865965247154236,C-Tier
swsh45sv-SV070,Silicobra,Pokémon,0.2654728293418884,C-Tier
swsh45sv-SV071,Sandaconda,Pokémon,0.29872360825538635,C-Tier
swsh45sv-SV072,Clobbopus,Pokémon,0.20172367990016937,C-Tier
swsh45sv-SV073,Grapploct,Pokémon,0.29876643419265747,C-Tier
swsh45sv-SV074,Falinks,Pokémon,0.29888781905174255,C-Tier
swsh45sv-SV075,Stonjourner,Pokémon,0.29873064160346985,C-Tier
swsh45sv-SV076,Koffing,Pokémon,0.19976797699928284,D-Tier
swsh45sv-SV077,Galarian Weezing,Pokémon,0.29876723885536194,C-Tier
swsh45sv-SV078,Galarian Zigzagoon,Pokémon,0.2316751629114151,C-Tier
swsh45sv-SV079,Galarian Linoone,Pokémon,0.2988981008529663,C-Tier
swsh45sv-SV080,Galarian Obstagoon,Pokémon,0.2987239360809326,C-Tier
swsh45sv-SV081,Nickit,Pokémon,0.2316751629114151,C-Tier
swsh45sv-SV082,Thievul,Pokémon,0.2988981008529663,C-Tier
swsh45sv-SV083,Impidimp,Pokémon,0.2316751629114151,C-Tier
swsh45sv-SV084,Morgrem,Pokémon,0.298929363489151,C-Tier
swsh45sv-SV085,Grimmsnarl,Pokémon,0.2987011969089508,C-Tier
swsh45sv-SV086,Galarian Meowth,Pokémon,0.20212778449058533,C-Tier
swsh45sv-SV087,Galarian Perrserker,Pokémon,0.2988029420375824,C-Tier
swsh45sv-SV088,Galarian Stunfisk,Pokémon,0.29880860447883606,C-Tier
swsh45sv-SV089,Corviknight,Pokémon,0.2986525893211365,C-Tier
swsh45sv-SV090,Cufant,Pokémon,0.2988922595977783,C-Tier
swsh45sv-SV091,Copperajah,Pokémon,0.2985701858997345,C-Tier
swsh45sv-SV092,Duraludon,Pokémon,0.29877161979675293,C-Tier
swsh45sv-SV093,Minccino,Pokémon,0.23339051008224487,C-Tier
swsh45sv-SV094,Cinccino,Pokémon,0.2989127039909363,C-Tier
swsh45sv-SV095,Ducklett,Pokémon,0.1643156111240387,D-Tier
swsh45sv-SV096,Swanna,Pokémon,0.29885679483413696,C-Tier
swsh45sv-SV097,Bunnelby,Pokémon,0.1294628381729126,D-Tier
swsh45sv-SV098,Oranguru,Pokémon,0.2988230586051941,C-Tier
swsh45sv-SV099,Skwovet,Pokémon,0.23339051008224487,C-Tier
swsh45sv-SV100,Greedent,Pokémon,0.2988141179084778,C-Tier
swsh45sv-SV101,Rookidee,Pokémon,0.2028363049030304,C-Tier
swsh45sv-SV102,Corvisquire,Pokémon,0.2652074992656708,C-Tier
swsh45sv-SV103,Wooloo,Pokémon,0.23339051008224487,C-Tier
swsh45sv-SV104,Dubwool,Pokémon,0.298771470785141,C-Tier
swsh45sv-SV105,Rillaboom V,Pokémon,0.2986401319503784,C-Tier
swsh45sv-SV106,Rillaboom VMAX,Pokémon,0.2987035810947418,C-Tier
swsh45sv-SV107,Charizard VMAX,Pokémon,0.29866859316825867,C-Tier
swsh45sv-SV108,Centiskorch V,Pokémon,0.29862362146377563,C-Tier
swsh45sv-SV109,Centiskorch VMAX,Pokémon,0.29867318272590637,C-Tier
swsh45sv-SV110,Lapras V,Pokémon,0.2986487150192261,C-Tier
swsh45sv-SV111,Lapras VMAX,Pokémon,0.2987201511859894,C-Tier
swsh45sv-SV112,Toxtricity V,Pokémon,0.2987861633300781,C-Tier
swsh45sv-SV113,Toxtricity VMAX,Pokémon,0.2988746762275696,C-Tier
swsh45sv-SV114,Indeedee V,Pokémon,0.29873427748680115,C-Tier
swsh45sv-SV115,Falinks V,Pokémon,0.29870691895484924,C-Tier
swsh45sv-SV116,Grimmsnarl V,Pokémon,0.29864221811294556,C-Tier
swsh45sv-SV117,Grimmsnarl VMAX,Pokémon,0.29873165488243103,C-Tier
swsh45sv-SV118,Ditto V,Pokémon,0.29870468378067017,C-Tier
swsh45sv-SV119,Ditto VMAX,Pokémon,0.2986838221549988,C-Tier
swsh45sv-SV120,Dubwool V,Pokémon,0.29863297939300537,C-Tier
swsh45sv-SV121,Eternatus V,Pokémon,0.29864221811294556,C-Tier
swsh45sv-SV122,Eternatus VMAX,Pokémon,0.2987283766269684,C-Tier
swsh5-1,Bellsprout,Pokémon,0.16603584587574005,D-Tier
swsh5-10,Durant,Pokémon,0.29879701137542725,C-Tier
swsh5-100,Mawile,Pokémon,0.29893070459365845,C-Tier
swsh5-101,Bronzor,Pokémon,0.20212778449058533,C-Tier
swsh5-102,Bronzong,Pokémon,0.29884466528892517,C-Tier
swsh5-103,Pawniard,Pokémon,0.20212778449058533,C-Tier
swsh5-104,Bisharp,Pokémon,0.29884466528892517,C-Tier
swsh5-105,Honedge,Pokémon,0.20212778449058533,C-Tier
swsh5-106,Doublade,Pokémon,0.26612719893455505,C-Tier
swsh5-107,Aegislash,Pokémon,0.2987016439437866,C-Tier
swsh5-108,Aegislash,Pokémon,0.2987016439437866,C-Tier
swsh5-109,Corviknight V,Pokémon,0.29862168431282043,C-Tier
swsh5-11,Scatterbug,Pokémon,0.13022442162036896,D-Tier
swsh5-110,Corviknight VMAX,Pokémon,0.29868102073669434,C-Tier
swsh5-111,Spearow,Pokémon,0.1643156111240387,D-Tier
swsh5-112,Fearow,Pokémon,0.2989127039909363,C-Tier
swsh5-113,Lickitung,Pokémon,0.29886266589164734,C-Tier
swsh5-114,Lickilicky,Pokémon,0.29872927069664,C-Tier
swsh5-115,Glameow,Pokémon,0.2028363049030304,C-Tier
swsh5-116,Purugly,Pokémon,0.2988141179084778,C-Tier
swsh5-117,Stoutland V,Pokémon,0.29863297939300537,C-Tier
swsh5-118,Bouffalant,Pokémon,0.2988230586051941,C-Tier
swsh5-119,Drampa,Pokémon,0.2988230586051941,C-Tier
swsh5-12,Spewpa,Pokémon,0.2656279504299164,C-Tier
swsh5-120,Indeedee,Pokémon,0.29889631271362305,C-Tier
swsh5-121,Bruno,Trainer,3.5976296430817456e-07,D-Tier
swsh5-122,Camping Gear,Trainer,1.2920562767249066e-05,D-Tier
swsh5-123,Cheryl,Trainer,1.2920562767249066e-05,D-Tier
swsh5-124,Energy Recycler,Trainer,1.2920562767249066e-05,D-Tier
swsh5-125,Escape Rope,Trainer,1.2920562767249066e-05,D-Tier
swsh5-126,Exp. Share,Trainer,1.2920562767249066e-05,D-Tier
swsh5-127,Fan of Waves,Trainer,3.5976296430817456e-07,D-Tier
swsh5-128,Korrina's Focus,Trainer,3.5976296430817456e-07,D-Tier
swsh5-129,Level Ball,Trainer,1.2920562767249066e-05,D-Tier
swsh5-13,Vivillon,Pokémon,0.2988327741622925,C-Tier
swsh5-130,Phoebe,Trainer,1.2920562767249066e-05,D-Tier
swsh5-131,Rapid Strike Scroll of Swirls,Trainer,3.5976296430817456e-07,D-Tier
swsh5-132,Rapid Strike Style Mustard,Trainer,3.5976296430817456e-07,D-Tier
swsh5-133,Single Strike Scroll of Scorn,Trainer,3.5976296430817456e-07,D-Tier
swsh5-134,Single Strike Style Mustard,Trainer,3.5976296430817456e-07,D-Tier
swsh5-135,Sordward & Shielbert,Trainer,1.2920562767249066e-05,D-Tier
swsh5-136,Tool Jammer,Trainer,1.2920562767249066e-05,D-Tier
swsh5-137,Tower of Darkness,Trainer,3.5976296430817456e-07,D-Tier
swsh5-138,Tower of Waters,Trainer,3.5976296430817456e-07,D-Tier
swsh5-139,Urn of Vitality,Trainer,3.5976296430817456e-07,D-Tier
swsh5-14,Fomantis,Pokémon,0.20111992955207825,C-Tier
swsh5-140,Rapid Strike Energy,Energy,1.5028328541937734e-16,D-Tier
swsh5-141,Single Strike Energy,Energy,1.5028328541937734e-16,D-Tier
swsh5-142,Kricketune V,Pokémon,0.29868465662002563,C-Tier
swsh5-143,Flapple V,Pokémon,0.2986689805984497,C-Tier
swsh5-144,Victini V,Pokémon,0.29864367842674255,C-Tier
swsh5-145,Empoleon V,Pokémon,0.2987836003303528,C-Tier
swsh5-146,Empoleon V,Pokémon,0.2987836003303528,C-Tier
swsh5-147,Tapu Koko V,Pokémon,0.2987861633300781,C-Tier
swsh5-148,Mimikyu V,Pokémon,0.29877421259880066,C-Tier
swsh5-149,Necrozma V,Pokémon,0.29870083928108215,C-Tier
swsh5-15,Lurantis,Pokémon,0.29882240295410156,C-Tier
swsh5-150,Single Strike Urshifu V,Pokémon,0.29870736598968506,C-Tier
swsh5-151,Single Strike Urshifu V,Pokémon,0.29870736598968506,C-Tier
swsh5-152,Rapid Strike Urshifu V,Pokémon,0.29870736598968506,C-Tier
swsh5-153,Rapid Strike Urshifu V,Pokémon,0.29870736598968506,C-Tier
swsh5-154,Tyranitar V,Pokémon,0.29878297448158264,C-Tier
swsh5-155,Tyranitar V,Pokémon,0.29878297448158264,C-Tier
swsh5-156,Corviknight V,Pokémon,0.29862168431282043,C-Tier
swsh5-157,Stoutland V,Pokémon,0.29863297939300537,C-Tier
swsh5-158,Bruno,Trainer,3.5976296430817456e-07,D-Tier
swsh5-159,Cheryl,Trainer,1.2920562767249066e-05,D-Tier
swsh5-16,Tapu Bulu,Pokémon,0.2987954318523407,C-Tier
swsh5-160,Korrina's Focus,Trainer,3.5976296430817456e-07,D-Tier
swsh5-161,Phoebe,Trainer,1.2920562767249066e-05,D-Tier
swsh5-162,Rapid Strike Style Mustard,Trainer,3.5976296430817456e-07,D-Tier
swsh5-163,Single Strike Style Mustard,Trainer,3.5976296430817456e-07,D-Tier
swsh5-164,Flapple VMAX,Pokémon,0.2987082302570343,C-Tier
swsh5-165,Victini VMAX,Pokémon,0.2986777722835541,C-Tier
swsh5-166,Tapu Koko VMAX,Pokémon,0.2988746762275696,C-Tier
swsh5-167,Single Strike Urshifu VMAX,Pokémon,0.29877275228500366,C-Tier
swsh5-168,Single Strike Urshifu VMAX,Pokémon,0.29877275228500366,C-Tier
swsh5-169,Rapid Strike Urshifu VMAX,Pokémon,0.29877275228500366,C-Tier
swsh5-17,Blipbug,Pokémon,0.16603584587574005,D-Tier
swsh5-170,Rapid Strike Urshifu VMAX,Pokémon,0.29877275228500366,C-Tier
swsh5-171,Corviknight VMAX,Pokémon,0.29868102073669434,C-Tier
swsh5-172,Bruno,Trainer,3.5976296430817456e-07,D-Tier
swsh5-173,Cheryl,Trainer,1.2920562767249066e-05,D-Tier
swsh5-174,Korrina's Focus,Trainer,3.5976296430817456e-07,D-Tier
swsh5-175,Phoebe,Trainer,1.2920562767249066e-05,D-Tier
swsh5-176,Rapid Strike Style Mustard,Trainer,3.5976296430817456e-07,D-Tier
swsh5-177,Single Strike Style Mustard,Trainer,3.5976296430817456e-07,D-Tier
swsh5-178,Octillery,Pokémon,0.29887762665748596,C-Tier
swsh5-179,Houndoom,Pokémon,0.2988106608390808,C-Tier
swsh5-18,Flapple V,Pokémon,0.2986689805984497,C-Tier
swsh5-180,Exp. Share,Trainer,1.2920562767249066e-05,D-Tier
swsh5-181,Level Ball,Trainer,1.2920562767249066e-05,D-Tier
swsh5-182,Rapid Strike Energy,Energy,1.5028328541937734e-16,D-Tier
swsh5-183,Single Strike Energy,Energy,1.5028328541937734e-16,D-Tier
swsh5-19,Flapple VMAX,Pokémon,0.2987082302570343,C-Tier
swsh5-2,Weepinbell,Pokémon,0.2656279504299164,C-Tier
swsh5-20,Entei,Pokémon,0.2987818419933319,C-Tier
swsh5-21,Victini V,Pokémon,0.29864367842674255,C-Tier
swsh5-22,Victini VMAX,Pokémon,0.2986777722835541,C-Tier
swsh5-23,Tepig,Pokémon,0.26563403010368347,C-Tier
swsh5-24,Pignite,Pokémon,0.2988991141319275,C-Tier
swsh5-25,Emboar,Pokémon,0.2986653447151184,C-Tier
swsh5-26,Heatmor,Pokémon,0.2988205850124359,C-Tier
swsh5-27,Salandit,Pokémon,0.2333805412054062,C-Tier
swsh5-28,Salazzle,Pokémon,0.2988719046115875,C-Tier
swsh5-29,Sizzlipede,Pokémon,0.2333805412054062,C-Tier
swsh5-3,Victreebel,Pokémon,0.2987450361251831,C-Tier
swsh5-30,Centiskorch,Pokémon,0.2987793982028961,C-Tier
swsh5-31,Horsea,Pokémon,0.1987265944480896,D-Tier
swsh5-32,Seadra,Pokémon,0.2987716794013977,C-Tier
swsh5-33,Kingdra,Pokémon,0.2987556457519531,C-Tier
swsh5-34,Galarian Mr. Mime,Pokémon,0.2654031813144684,C-Tier
swsh5-35,Galarian Mr. Rime,Pokémon,0.2988801598548889,C-Tier
swsh5-36,Remoraid,Pokémon,0.19732403755187988,D-Tier
swsh5-37,Octillery,Pokémon,0.29887762665748596,C-Tier
swsh5-38,Corphish,Pokémon,0.23499034345149994,C-Tier
swsh5-39,Crawdaunt,Pokémon,0.29880860447883606,C-Tier
swsh5-4,Cacnea,Pokémon,0.232659250497818,C-Tier
swsh5-40,Empoleon V,Pokémon,0.2987836003303528,C-Tier
swsh5-41,Frillish,Pokémon,0.2654031813144684,C-Tier
swsh5-42,Jellicent,Pokémon,0.29884153604507446,C-Tier
swsh5-43,Bruxish,Pokémon,0.29889151453971863,C-Tier
swsh5-44,Electabuzz,Pokémon,0.2653140723705292,C-Tier
swsh5-45,Electivire,Pokémon,0.29879069328308105,C-Tier
swsh5-46,Shinx,Pokémon,0.19838057458400726,D-Tier
swsh5-47,Luxio,Pokémon,0.26621213555336,C-Tier
swsh5-48,Luxray,Pokémon,0.2988867461681366,C-Tier
swsh5-49,Pachirisu,Pokémon,0.2346249520778656,C-Tier
swsh5-5,Cacturne,Pokémon,0.29882240295410156,C-Tier
swsh5-50,Tapu Koko V,Pokémon,0.2987861633300781,C-Tier
swsh5-51,Tapu Koko VMAX,Pokémon,0.2988746762275696,C-Tier
swsh5-52,Yamper,Pokémon,0.2012452632188797,C-Tier
swsh5-53,Boltund,Pokémon,0.29882487654685974,C-Tier
swsh5-54,Galarian Slowpoke,Pokémon,0.23295491933822632,C-Tier
swsh5-55,Spoink,Pokémon,0.1980745643377304,D-Tier
swsh5-56,Grumpig,Pokémon,0.2988050580024719,C-Tier
swsh5-57,Baltoy,Pokémon,0.1980745643377304,D-Tier
swsh5-58,Claydol,Pokémon,0.2988438904285431,C-Tier
swsh5-59,Chimecho,Pokémon,0.23295491933822632,C-Tier
swsh5-6,Kricketune V,Pokémon,0.29868465662002563,C-Tier
swsh5-60,Espurr,Pokémon,0.1980745643377304,D-Tier
swsh5-61,Meowstic,Pokémon,0.29882341623306274,C-Tier
swsh5-62,Mimikyu V,Pokémon,0.29877421259880066,C-Tier
swsh5-63,Necrozma V,Pokémon,0.29870083928108215,C-Tier
swsh5-64,Dottler,Pokémon,0.23284637928009033,C-Tier
swsh5-65,Orbeetle,Pokémon,0.29886460304260254,C-Tier
swsh5-66,Mankey,Pokémon,0.19075971841812134,D-Tier
swsh5-67,Primeape,Pokémon,0.2988109290599823,C-Tier
swsh5-68,Onix,Pokémon,0.2988600432872772,C-Tier
swsh5-69,Cubone,Pokémon,0.23391856253147125,C-Tier
swsh5-7,Cherubi,Pokémon,0.16603584587574005,D-Tier
swsh5-70,Marowak,Pokémon,0.29885318875312805,C-Tier
swsh5-71,Gligar,Pokémon,0.23391856253147125,C-Tier
swsh5-72,Gliscor,Pokémon,0.29880887269973755,C-Tier
swsh5-73,Timburr,Pokémon,0.2654728293418884,C-Tier
swsh5-74,Gurdurr,Pokémon,0.29889780282974243,C-Tier
swsh5-75,Conkeldurr,Pokémon,0.29865965247154236,C-Tier
swsh5-76,Mienfoo,Pokémon,0.19075971841812134,D-Tier
swsh5-77,Mienshao,Pokémon,0.29892659187316895,C-Tier
swsh5-78,Rolycoly,Pokémon,0.23391856253147125,C-Tier
swsh5-79,Carkol,Pokémon,0.29889780282974243,C-Tier
swsh5-8,Cherrim,Pokémon,0.2656279504299164,C-Tier
swsh5-80,Coalossal,Pokémon,0.2985956370830536,C-Tier
swsh5-81,Silicobra,Pokémon,0.2654728293418884,C-Tier
swsh5-82,Sandaconda,Pokémon,0.29876643419265747,C-Tier
swsh5-83,Falinks,Pokémon,0.29885831475257874,C-Tier
swsh5-84,Stonjourner,Pokémon,0.2987760901451111,C-Tier
swsh5-85,Single Strike Urshifu V,Pokémon,0.29870736598968506,C-Tier
swsh5-86,Single Strike Urshifu VMAX,Pokémon,0.29877275228500366,C-Tier
swsh5-87,Rapid Strike Urshifu V,Pokémon,0.29870736598968506,C-Tier
swsh5-88,Rapid Strike Urshifu VMAX,Pokémon,0.29877275228500366,C-Tier
swsh5-89,Zubat,Pokémon,0.16816747188568115,D-Tier
swsh5-9,Carnivine,Pokémon,0.29887089133262634,C-Tier
swsh5-90,Golbat,Pokémon,0.2655457854270935,C-Tier
swsh5-91,Crobat,Pokémon,0.2987957298755646,C-Tier
swsh5-92,Galarian Slowbro,Pokémon,0.29876723885536194,C-Tier
swsh5-93,Murkrow,Pokémon,0.2316751629114151,C-Tier
swsh5-94,Honchkrow,Pokémon,0.29876723885536194,C-Tier
swsh5-95,Houndour,Pokémon,0.20055732131004333,C-Tier
swsh5-96,Houndoom,Pokémon,0.2988106608390808,C-Tier
swsh5-97,Tyranitar V,Pokémon,0.29878297448158264,C-Tier
swsh5-98,Morpeko,Pokémon,0.26517295837402344,C-Tier
swsh5-99,Steelix,Pokémon,0.2985701858997345,C-Tier
swsh6-1,Weedle,Pokémon,0.1371452361345291,D-Tier
swsh6-10,Abomasnow,Pokémon,0.29877030849456787,C-Tier
swsh6-100,Galarian Slowking VMAX,Pokémon,0.298883318901062,C-Tier
swsh6-101,Qwilfish,Pokémon,0.2989080250263214,C-Tier
swsh6-102,Seviper,Pokémon,0.29887476563453674,C-Tier
swsh6-103,Spiritomb,Pokémon,0.2316751629114151,C-Tier
swsh6-104,Liepard V,Pokémon,0.2986697256565094,C-Tier
swsh6-105,Venipede,Pokémon,0.2316751629114151,C-Tier
swsh6-106,Whirlipede,Pokémon,0.298929363489151,C-Tier
swsh6-107,Scolipede,Pokémon,0.2987239360809326,C-Tier
swsh6-108,Single Strike Urshifu,Pokémon,0.2987767159938812,C-Tier
swsh6-109,Aron,Pokémon,0.23119774460792542,C-Tier
swsh6-11,Deerling,Pokémon,0.20111992955207825,C-Tier
swsh6-110,Lairon,Pokémon,0.29888787865638733,C-Tier
swsh6-111,Aggron,Pokémon,0.29863396286964417,C-Tier
swsh6-112,Metagross V,Pokémon,0.2987440526485443,C-Tier
swsh6-113,Metagross VMAX,Pokémon,0.2988223433494568,C-Tier
swsh6-114,Cobalion,Pokémon,0.29880860447883606,C-Tier
swsh6-115,Tauros,Pokémon,0.298788458108902,C-Tier
swsh6-116,Porygon,Pokémon,0.2028363049030304,C-Tier
swsh6-117,Porygon2,Pokémon,0.2989127039909363,C-Tier
swsh6-118,Porygon-Z,Pokémon,0.29875415563583374,C-Tier
swsh6-119,Blissey V,Pokémon,0.29859021306037903,C-Tier
swsh6-12,Sawsbuck,Pokémon,0.29886266589164734,C-Tier
swsh6-120,Zangoose,Pokémon,0.29886531829833984,C-Tier
swsh6-121,Castform,Pokémon,0.23339051008224487,C-Tier
swsh6-122,Kecleon,Pokémon,0.2989344000816345,C-Tier
swsh6-123,Shaymin,Pokémon,0.23339051008224487,C-Tier
swsh6-124,Tornadus V,Pokémon,0.29875966906547546,C-Tier
swsh6-125,Tornadus VMAX,Pokémon,0.29882413148880005,C-Tier
swsh6-126,Furfrou,Pokémon,0.29889631271362305,C-Tier
swsh6-127,Skwovet,Pokémon,0.2028363049030304,C-Tier
swsh6-128,Greedent,Pokémon,0.2988141179084778,C-Tier
swsh6-129,Agatha,Trainer,1.2920562767249066e-05,D-Tier
swsh6-13,Bounsweet,Pokémon,0.20111992955207825,C-Tier
swsh6-130,Avery,Trainer,1.2920562767249066e-05,D-Tier
swsh6-131,Brawly,Trainer,3.5976296430817456e-07,D-Tier
swsh6-132,Caitlin,Trainer,1.2920562767249066e-05,D-Tier
swsh6-133,Crushing Gloves,Trainer,1.2920562767249066e-05,D-Tier
swsh6-134,Doctor,Trainer,1.2920562767249066e-05,D-Tier
swsh6-135,Dyna Tree Hill,Trainer,1.2920562767249066e-05,D-Tier
swsh6-136,Echoing Horn,Trainer,3.5976296430817456e-07,D-Tier
swsh6-137,Expedition Uniform,Trainer,1.2920562767249066e-05,D-Tier
swsh6-138,Fire-Resistant Gloves,Trainer,1.2920562767249066e-05,D-Tier
swsh6-139,Flannery,Trainer,3.5976296430817456e-07,D-Tier
swsh6-14,Steenee,Pokémon,0.2656279504299164,C-Tier
swsh6-140,Fog Crystal,Trainer,1.2920562767249066e-05,D-Tier
swsh6-141,Galarian Chestplate,Trainer,1.2920562767249066e-05,D-Tier
swsh6-142,Honey,Trainer,1.2920562767249066e-05,D-Tier
swsh6-143,Justified Gloves,Trainer,1.2920562767249066e-05,D-Tier
swsh6-144,Karen's Conviction,Trainer,3.5976296430817456e-07,D-Tier
swsh6-145,Klara,Trainer,1.2920562767249066e-05,D-Tier
swsh6-146,Melony,Trainer,1.2920562767249066e-05,D-Tier
swsh6-147,Old Cemetery,Trainer,1.2920562767249066e-05,D-Tier
swsh6-148,Path to the Peak,Trainer,1.2920562767249066e-05,D-Tier
swsh6-149,Peonia,Trainer,1.2920562767249066e-05,D-Tier
swsh6-15,Tsareena,Pokémon,0.2987711727619171,C-Tier
swsh6-150,Peony,Trainer,1.2920562767249066e-05,D-Tier
swsh6-151,Rapid Strike Scroll of the Skies,Trainer,3.5976296430817456e-07,D-Tier
swsh6-152,Rugged Helmet,Trainer,1.2920562767249066e-05,D-Tier
swsh6-153,Siebold,Trainer,3.5976296430817456e-07,D-Tier
swsh6-154,Single Strike Scroll of Piercing,Trainer,3.5976296430817456e-07,D-Tier
swsh6-155,Weeding Gloves,Trainer,1.2920562767249066e-05,D-Tier
swsh6-156,Welcoming Lantern,Trainer,3.5976296430817456e-07,D-Tier
swsh6-157,Impact Energy,Energy,1.5028328541937734e-16,D-Tier
swsh6-158,Lucky Energy,Energy,3.3326180966871018e-15,D-Tier
swsh6-159,Spiral Energy,Energy,1.5028328541937734e-16,D-Tier
swsh6-16,Grookey,Pokémon,0.19605004787445068,D-Tier
swsh6-160,Celebi V,Pokémon,0.2986689805984497,C-Tier
swsh6-161,Blaziken V,Pokémon,0.2987653911113739,C-Tier
swsh6-162,Volcanion V,Pokémon,0.2987613081932068,C-Tier
swsh6-163,Ice Rider Calyrex V,Pokémon,0.2986487150192261,C-Tier
swsh6-164,Ice Rider Calyrex V,Pokémon,0.2986487150192261,C-Tier
swsh6-165,Zeraora V,Pokémon,0.29892829060554504,C-Tier
swsh6-166,Zeraora V,Pokémon,0.29892829060554504,C-Tier
swsh6-167,Galarian Rapidash V,Pokémon,0.2987059950828552,C-Tier
swsh6-168,Galarian Rapidash V,Pokémon,0.2987059950828552,C-Tier
swsh6-169,Galarian Articuno V,Pokémon,0.2987059950828552,C-Tier
swsh6-17,Thwackey,Pokémon,0.2989055812358856,C-Tier
swsh6-170,Galarian Articuno V,Pokémon,0.2987059950828552,C-Tier
swsh6-171,Shadow Rider Calyrex V,Pokémon,0.2987059950828552,C-Tier
swsh6-172,Shadow Rider Calyrex V,Pokémon,0.2987059950828552,C-Tier
swsh6-173,Galarian Zapdos V,Pokémon,0.2986145317554474,C-Tier
swsh6-174,Galarian Zapdos V,Pokémon,0.2986145317554474,C-Tier
